App.,Taxon,Term,Unit,Country,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
II,Vicugna vicugna,garments,Number of specimens,IE,,,,,1,,,,,,
II,Vicugna vicugna,garments,Number of specimens,IL,,,,,,,1,1,1,,
II,Vicugna vicugna,garments,Number of specimens,IN,,,,5,,3,22,10,41,,
II,Vicugna vicugna,garments,Number of specimens,IQ,,,,,,6,,,2,,
II,Vicugna vicugna,garments,Number of specimens,IR,,,,,,1,,,,,
II,Vicugna vicugna,garments,Number of specimens,JO,,,,,,,1,,2,,
II,Vicugna vicugna,garments,Number of specimens,JP,,,,67,677,602.6,447,528,582,,
II,Vicugna vicugna,garments,Number of specimens,KG,,,,,,3,3,,2,,
II,Vicugna vicugna,garments,Number of specimens,KH,,,,,,1,,,,,
II,Vicugna vicugna,garments,Number of specimens,KR,,,,92,158,166,73,93.00000002,161,,
II,Vicugna vicugna,garments,Number of specimens,KW,,,,,,8,13,242,35,,
II,Vicugna vicugna,garments,Number of specimens,KZ,,,,,,8,7,24,22,,
II,Vicugna vicugna,garments,Number of specimens,LB,,,,,,2,,2,3,,
II,Vicugna vicugna,garments,Number of specimens,LY,,,,,,,,,1,,
II,Vicugna vicugna,garments,Number of specimens,MA,,,,,,,1,1,,,
II,Vicugna vicugna,garments,Number of specimens,MC,,,,,,141,81,98,177,,
II,Vicugna vicugna,garments,Number of specimens,MD,,,,,,1,1,2,,,
II,Vicugna vicugna,garments,Number of specimens,MN,,,,,,,2,6,1,,
II,Vicugna vicugna,garments,Number of specimens,MO,,,,8,11,76,145,72,25.9999,1,
II,Vicugna vicugna,garments,Number of specimens,MX,,,,,2,2,3,7,3,,
II,Vicugna vicugna,garments,Number of specimens,MY,,,,,4,1,,9,2,,
II,Vicugna vicugna,garments,Number of specimens,NL,,,,,,,,,5,,
II,Vicugna vicugna,garments,Number of specimens,NO,,,,,,,2,4,3,1,
II,Vicugna vicugna,garments,Number of specimens,OM,,,,,6,2,9,,9,,
II,Vicugna vicugna,garments,Number of specimens,PE,,,,44,,,,,,,
II,Vicugna vicugna,garments,Number of specimens,PH,,,,,,,,3,,,
II,Vicugna vicugna,garments,Number of specimens,PL,,,,,,,,,1,,
II,Vicugna vicugna,garments,Number of specimens,PT,,,,,,,1,,,,
II,Vicugna vicugna,garments,Number of specimens,QA,,,,1,8,69,232.00000004,,59,,
II,Vicugna vicugna,garments,Number of specimens,RO,,,,,,6,,,,,
II,Vicugna vicugna,garments,Number of specimens,RS,,,,,,,3,9,3,,
II,Vicugna vicugna,garments,Number of specimens,RU,,,,2,3,397,15,165,145,31,
II,Vicugna vicugna,garments,Number of specimens,SA,,,,,2,15,30,10,40,,
II,Vicugna vicugna,garments,Number of specimens,SG,,,,,13,,47,38,84,,
II,Vicugna vicugna,garments,Number of specimens,SN,,,,,,,3,,,,
II,Vicugna vicugna,garments,Number of specimens,TG,,,,,,,,3,,,
II,Vicugna vicugna,garments,Number of specimens,TH,,,,,2,1,,2,63,,
II,Vicugna vicugna,garments,Number of specimens,TJ,,,,,,,,,2,,
II,Vicugna vicugna,garments,Number of specimens,TM,,,,,,,1,,,,
II,Vicugna vicugna,garments,Number of specimens,TR,,,,9,50,50,48,75,81,9,
II,Vicugna vicugna,garments,Number of specimens,TW,,,,1,1,9,2,19,52.00000002,,
II,Vicugna vicugna,garments,Number of specimens,UA,,,,,,15,,4,15,,
II,Vicugna vicugna,garments,Number of specimens,US,,,,924,869,1151,1522,4070,3418,9,
II,Vicugna vicugna,garments,Number of specimens,UZ,,,,1,3,14,10,10,27,,
II,Vicugna vicugna,garments,Number of specimens,VN,,,,,1,17,,10,4,,
II,Vicugna vicugna,garments,Number of specimens,XV,,,,,,,2,2,2,,
II,Vicugna vicugna,garments,Number of specimens,XX,,,,,,1,1,,,,
II,Vicugna vicugna,garments,Number of specimens,ZA,,,,,,,1,,,,
II,Vicugna vicugna,garments,,AD,6,13,5,2,5,,,,,,
II,Vicugna vicugna,garments,,AE,18,46,287,73.5,186,,1,,,,
II,Vicugna vicugna,garments,,AT,,,,,,,,1,,,
II,Vicugna vicugna,garments,,AU,2,6,75,7,1,,,,,,
II,Vicugna vicugna,garments,,AZ,4,,1,6,,,,,,,
II,Vicugna vicugna,garments,,BE,,1,,,,,,,,,
II,Vicugna vicugna,garments,,BH,1,2,5,,1,,,,,,
II,Vicugna vicugna,garments,,BR,4,3,4,,,,,,,,
II,Vicugna vicugna,garments,,BS,,,2,,,,,,,,
II,Vicugna vicugna,garments,,CA,81,33,229,28,23,,,,,,
II,Vicugna vicugna,garments,,CG,,,,1,,,,,,,
II,Vicugna vicugna,garments,,CH,180,204,158,538,888,,,,,,
II,Vicugna vicugna,garments,,CL,147,79,139,1,,,,,,,
II,Vicugna vicugna,garments,,CN,1327,1529,4459,1009.5,1671,,,,1,,
II,Vicugna vicugna,garments,,DE,25,25,,,4,,,,,,
II,Vicugna vicugna,garments,,DZ,,,,1,,,,,,,
II,Vicugna vicugna,garments,,EG,,,,1,,,,,,,
II,Vicugna vicugna,garments,,ES,2,11,11,,,,,,,,
II,Vicugna vicugna,garments,,FR,,,,214,2,,,,,,
II,Vicugna vicugna,garments,,GB,,2,,,,,,,,,
II,Vicugna vicugna,garments,,GR,,1,,,,,,,,,
II,Vicugna vicugna,garments,,HK,956,1026,3199,1737,383,,,,,,
II,Vicugna vicugna,garments,,ID,,,6,2,,,,,,,
II,Vicugna vicugna,garments,,IL,2,,,3,,,,,,,
II,Vicugna vicugna,garments,,IN,2,6,2,,,,,,,,
II,Vicugna vicugna,garments,,IQ,,,,5,,,,,,,
II,Vicugna vicugna,garments,,IR,4,,,3,,,,,,,
II,Vicugna vicugna,garments,,JO,1,,2,,,,,,,,
II,Vicugna vicugna,garments,,JP,190,290,893,422,580,,,,,,
II,Vicugna vicugna,garments,,KG,,,,3,,,,,,,
II,Vicugna vicugna,garments,,KH,,3,2,2,,,,,,,
II,Vicugna vicugna,garments,,KP,,1,,,,,,,,,
II,Vicugna vicugna,garments,,KR,40,54,1026,36,80,,,,,,
II,Vicugna vicugna,garments,,KW,7,6,14,38,2,,,6,,,
II,Vicugna vicugna,garments,,KZ,13,8,9,8,,,,,,,
II,Vicugna vicugna,garments,,LB,2,6,22,,,,,,,,
II,Vicugna vicugna,garments,,LY,,1,,,,,,,,,
II,Vicugna vicugna,garments,,MA,,1,1,1,,,,,,,
II,Vicugna vicugna,garments,,MC,,,,,108,8,39,123,172,,
II,Vicugna vicugna,garments,,ME,,1,,,,,,,,,
II,Vicugna vicugna,garments,,MN,,1,,,,,,,,,
II,Vicugna vicugna,garments,,MO,27,11,6,4,,,,,,,
II,Vicugna vicugna,garments,,MX,16,16,4,4,,,,,,,
II,Vicugna vicugna,garments,,MY,1,8,20,,,,,,,,
II,Vicugna vicugna,garments,,NL,,1,,,,,,,,,
II,Vicugna vicugna,garments,,NO,,,2,3,,,,,,,
II,Vicugna vicugna,garments,,OM,1,2,7,1,,,,,,,
II,Vicugna vicugna,garments,,PE,67,372,,256,,,,,,,
II,Vicugna vicugna,garments,,PH,,,8,2,,,,,,,
II,Vicugna vicugna,garments,,PK,,,,2,,,,,,,
II,Vicugna vicugna,garments,,QA,6,7,9,37,33,,,,,,
II,Vicugna vicugna,garments,,RS,1,1,,,,,,,,,
II,Vicugna vicugna,garments,,RU,230,177,225,121,335,,,,,,
II,Vicugna vicugna,garments,,SA,11,8,12,1,1,,,,,,
II,Vicugna vicugna,garments,,SG,9,11,171,,3,,,,,,
II,Vicugna vicugna,garments,,TG,1,,,,,,,,,,
II,Vicugna vicugna,garments,,TH,4,3,21,4.5,,,,,,,
II,Vicugna vicugna,garments,,TR,12,29,37,19.5,11,12,,3,,,
II,Vicugna vicugna,garments,,TW,10,7,12,5,5,,,,,,
II,Vicugna vicugna,garments,,UA,5,7,15,13,2,,,,,,
II,Vicugna vicugna,garments,,US,936,1130,2229.5,684,1055,,,,,,
II,Vicugna vicugna,garments,,UZ,8,8,3,11,3,,,,,,
II,Vicugna vicugna,garments,,VG,1,2,,,,,,,,,
II,Vicugna vicugna,garments,,VN,6,26,12,16,,,,,,,
II,Vicugna vicugna,garments,,XV,,,224,71,,,,,,,
II,Vicugna vicugna,garments,,XX,,76,2,16,44,31,,3,1,,
II,Vicugna vicugna,garments,,ZA,,1,,,,,,,,,
II,Vicugna vicugna,hair,g,AE,,,,,32.26,,,,5.7,,
II,Vicugna vicugna,hair,g,CA,,,,,,,,,11.4,,
II,Vicugna vicugna,hair,g,CH,,,100,,2500,,,492.5,,,
II,Vicugna vicugna,hair,g,CN,,,,,55.46,,,,169.4,,
II,Vicugna vicugna,hair,g,GB,,,,,,,,,8.5,,
II,Vicugna vicugna,hair,g,HK,,,,,16.13,,,,13.8,,
II,Vicugna vicugna,hair,g,JP,,1.2,,,48.39,48.39,,,42.3,,
II,Vicugna vicugna,hair,g,KR,,,,,9.06,,,,,,
II,Vicugna vicugna,hair,g,KW,,,,,16.13,,,,5.7,,
II,Vicugna vicugna,hair,g,SG,,,,,,,,,19.5,,
II,Vicugna vicugna,hair,g,TW,,,,,,,,,5.7,,
II,Vicugna vicugna,hair,g,US,157,,,400,16.13,10,44.53,44.02,70.8,,
II,Vicugna vicugna,hair,g,VN,,,,,,,,18.6,,,
II,Vicugna vicugna,hair,g,XV,,,,,,,,32.26,33.8,,
II,Vicugna vicugna,hair,kg,AE,,,,,,,0.277,0.21,,,
II,Vicugna vicugna,hair,kg,AL,,,,54.556,,,,,,,
II,Vicugna vicugna,hair,kg,AR,,,306.167,490.387,,,,,169.27,,
II,Vicugna vicugna,hair,kg,AU,,,,,1.3,,,,,,
II,Vicugna vicugna,hair,kg,BH,,0.36,,,,,,,,,
II,Vicugna vicugna,hair,kg,BR,,,,,,,,,0.1407,,
II,Vicugna vicugna,hair,kg,CA,0.43,,,,,0.097,,1.18,0.84,,
II,Vicugna vicugna,hair,kg,CH,140,,0.58,3.31,0.71,0.037,12,0.525,6.20,,
II,Vicugna vicugna,hair,kg,CN,4.98,200.492,0.04,36.68,24.012,28.508,57.230,37.94,89.0934,,
II,Vicugna vicugna,hair,kg,CO,,,,,,,,,0.1407,,
II,Vicugna vicugna,hair,kg,CZ,,,,,,,,,0.05,,
II,Vicugna vicugna,hair,kg,DE,635.980,275.700,11.443,297.801,2,452.38,100,,204,,
II,Vicugna vicugna,hair,kg,FR,,,,,,,13.121000004,,,,
II,Vicugna vicugna,hair,kg,GB,,,,12.3873,37.756,21.180,,1.620,,,
II,Vicugna vicugna,hair,kg,GT,,,,,,,,,0.1407,,
II,Vicugna vicugna,hair,kg,HK,,1.2,63.98,6,9.698,0.4,1.898,1.063,3.607,,
II,Vicugna vicugna,hair,kg,IN,,,6.09,7,2.618,4.03,0.755,,0.092,,
II,Vicugna vicugna,hair,kg,IT,9242.706,106139.645,5967.864,9369.644,112.692,193.199,398.34,72.16,2210.940,,
II,Vicugna vicugna,hair,kg,JP,46.05,9.99,0.45,2.45,1.281,2.611,4.971999996,9.958,2.621,,
II,Vicugna vicugna,hair,kg,KR,,,,3.2,,,0.181,0.466,,,
II,Vicugna vicugna,hair,kg,MC,,,,13.43,,,,,,,
II,Vicugna vicugna,hair,kg,NP,6.64,,,,,1.95,,,,,
II,Vicugna vicugna,hair,kg,PA,,,,,,,,0.04,,,
II,Vicugna vicugna,hair,kg,PT,,,,0.355,,,,,,,
II,Vicugna vicugna,hair,kg,SA,,,,,,,,0.178,,,
II,Vicugna vicugna,hair,kg,SG,,,,,,,4.24,2.309,,,
II,Vicugna vicugna,hair,kg,TH,,,,,,0.125,,,,,
II,Vicugna vicugna,hair,kg,US,3.22,,7.53,9.1377,3.069,2.688,3.758,2.8970,8.6877,,
II,Vicugna vicugna,hair,m2,MX,,,,,,,,3.9,,,
II,Vicugna vicugna,hair,Number of specimens,JP,,,,,,,,,11,,
II,Vicugna vicugna,hair,Number of specimens,MX,,,,,,15,,48,,,
II,Vicugna vicugna,hair,Number of specimens,US,,,,8,,,,,,,
II,Vicugna vicugna,hair,Number of specimens,XV,,,,,,,,,11,,
II,Vicugna vicugna,hair,,EC,,12,,,,,,,,,
II,Vicugna vicugna,hair,,IE,,,,,1,,,,,,
II,Vicugna vicugna,hair,,MX,12,,12,16,,,,,,,
II,Vicugna vicugna,hair,,MY,,3.55,,,,,,,,,
II,Vicugna vicugna,hair,,PE,,9,,,,,,,,,
II,Vicugna vicugna,hair,,TH,,,6,,,,,,,,
II,Vicugna vicugna,hair,,US,8,2,1,,,,,,,,
II,Vicugna vicugna,hair products,g,HK,,,,,,40,,,,,
II,Vicugna vicugna,hair products,g,US,235,,,600,,,,,,,
II,Vicugna vicugna,hair products,kg,CH,,,,,,0.71,,0.034,,,
II,Vicugna vicugna,hair products,kg,DE,,,,,,,2.35,1.716,,,
II,Vicugna vicugna,hair products,kg,PE,,,,,,30,,,,,
II,Vicugna vicugna,hair products,kg,US,,1,,1,1,,2,,,,
II,Vicugna vicugna,hair products,m,JP,,,,,,,12,,,,
II,Vicugna vicugna,hair products,Number of specimens,CA,,,,,,,8,,,,
II,Vicugna vicugna,hair products,Number of specimens,CH,,,,,,,,2,,,
II,Vicugna vicugna,hair products,Number of specimens,CN,,,,,64,,,1,,,
II,Vicugna vicugna,hair products,Number of specimens,GB,,,,,,1,,,,,
II,Vicugna vicugna,hair products,Number of specimens,HK,,,,,,,1,,,,
II,Vicugna vicugna,hair products,Number of specimens,JP,,,,,,,,,14,,
II,Vicugna vicugna,hair products,Number of specimens,MX,,,,,21,,,,,,
II,Vicugna vicugna,hair products,Number of specimens,TR,,,,,,,,,,8,
II,Vicugna vicugna,hair products,Number of specimens,US,,,,68,25,1,57,,5,,
II,Vicugna vicugna,hair products,,CA,,,6,,1,,,,,,
II,Vicugna vicugna,hair products,,CN,,,,4,6,,,,,,
II,Vicugna vicugna,hair products,,IT,,,9,,,,,,,,
II,Vicugna vicugna,hair products,,US,7,,,8,26,,,,,,
II,Vicugna vicugna,jewellery,,HK,,,,4,,,,,,,
II,Vicugna vicugna,leather products (large),Number of specimens,AE,,,,,,,,1,,,
II,Vicugna vicugna,leather products (large),Number of specimens,CN,,,,,,,,3,,,
II,Vicugna vicugna,leather products (large),Number of specimens,JP,,,,,,,,15,5,,
II,Vicugna vicugna,leather products (large),,AU,10,,,,,,,,,,
II,Vicugna vicugna,leather products (large),,CN,40,,,,,,,,,,
II,Vicugna vicugna,leather products (large),,TH,,,14,,,,,,,,
II,Vicugna vicugna,leather products (small),kg,US,,,,,,1,,,,,
II,Vicugna vicugna,leather products (small),m2,CN,,,,,,0.05,,,,,
II,Vicugna vicugna,leather products (small),m2,US,,,,,,,,0.21,,,
II,Vicugna vicugna,leather products (small),Number of specimens,AE,,,,,,70,109,353,124,,
II,Vicugna vicugna,leather products (small),Number of specimens,BR,,,,,,,,2,,,
II,Vicugna vicugna,leather products (small),Number of specimens,CA,,,,,,1,1,,,,
II,Vicugna vicugna,leather products (small),Number of specimens,CH,,,,,2,,,,,,
II,Vicugna vicugna,leather products (small),Number of specimens,CN,,,,,,,,3,2,,
II,Vicugna vicugna,leather products (small),Number of specimens,EG,,,,,,,1,,,,
II,Vicugna vicugna,leather products (small),Number of specimens,GB,,,,,,6,5,,,,
II,Vicugna vicugna,leather products (small),Number of specimens,HK,,,,,,,,3,,,
II,Vicugna vicugna,leather products (small),Number of specimens,KR,,,,2,,1,2,12,,,
II,Vicugna vicugna,leather products (small),Number of specimens,KZ,,,,,,,,1,,,
II,Vicugna vicugna,leather products (small),Number of specimens,MA,,,,,,2,,,,,
II,Vicugna vicugna,leather products (small),Number of specimens,MC,,,,,,,1,,,,
II,Vicugna vicugna,leather products (small),Number of specimens,MO,,,,,2,,14,,2,,
II,Vicugna vicugna,leather products (small),Number of specimens,MX,,,,,,1,1,,,,
II,Vicugna vicugna,leather products (small),Number of specimens,MY,,,,,,,,17,,,
II,Vicugna vicugna,leather products (small),Number of specimens,NO,,,,,,,,1,,,
II,Vicugna vicugna,leather products (small),Number of specimens,QA,,,,1,,,,62,4,,
II,Vicugna vicugna,leather products (small),Number of specimens,TR,,,,,,,,,2,5,
II,Vicugna vicugna,leather products (small),Number of specimens,US,,,,52,7,5,2,24,8,,
II,Vicugna vicugna,leather products (small),Number of specimens,VN,,,,,,,,2,5,,
II,Vicugna vicugna,leather products (small),,AD,4,,,,,,,,,,
II,Vicugna vicugna,leather products (small),,AE,,,1,2,,,,1,,,
II,Vicugna vicugna,leather products (small),,AU,,,,1,1,,,,,,
II,Vicugna vicugna,leather products (small),,CA,,,,2,,,,,,,
II,Vicugna vicugna,leather products (small),,CN,1,,7,35,,,,,,,
II,Vicugna vicugna,leather products (small),,CO,,1,,,,,,,,,
II,Vicugna vicugna,leather products (small),,FR,6,,2,1,,,,,,,
II,Vicugna vicugna,leather products (small),,JP,2,2,,,,,,,,,
II,Vicugna vicugna,leather products (small),,KZ,,1,,1,,,,,,,
II,Vicugna vicugna,leather products (small),,QA,,,2,2,,,,,,,
II,Vicugna vicugna,leather products (small),,RU,3,1,2,1,,,,,,,
II,Vicugna vicugna,leather products (small),,SG,,,,2,,,,,,,
II,Vicugna vicugna,leather products (small),,TR,,5,2,1,,,,,,,
II,Vicugna vicugna,leather products (small),,TW,7,,,1,,,,,,,
II,Vicugna vicugna,leather products (small),,US,4,26,62,7,1,,,,,,
II,Vicugna vicugna,leather products (small),,VN,,1,,,,,,,,,
II,Vicugna vicugna,leather products (small),,XX,,,,1,,,,,,,
II,Vicugna vicugna,live,Number of specimens,QA,,,,2,,,,,,,
II,Vicugna vicugna,live,,AR,,5,,,,,,,,,
II,Vicugna vicugna,plates,,CN,1,,,,,,,,,,
II,Vicugna vicugna,plates,,HK,1,,,,,,,,,,
II,Vicugna vicugna,rug,Number of specimens,US,,,,,,3,,,,,
II,Vicugna vicugna,skin pieces,g,FR,,,,,,,,,33.8,,
II,Vicugna vicugna,skin pieces,kg,HK,,,,,,,,0.099,0.0338,,
II,Vicugna vicugna,skin pieces,m,US,,,3,,,,,,,,
II,Vicugna vicugna,skin pieces,m2,HK,,,,,0.324,0.024,,,,,
II,Vicugna vicugna,skin pieces,m2,US,,,5,,,,,,,,
II,Vicugna vicugna,skin pieces,Number of specimens,AE,,,,,,11,,,,,
II,Vicugna vicugna,skin pieces,Number of specimens,HK,,,,,16,61,,,,,
II,Vicugna vicugna,skin pieces,Number of specimens,US,,,,,5,40,,,,,
II,Vicugna vicugna,skin pieces,,BR,,2,,,,,,,,,
II,Vicugna vicugna,skin pieces,,CN,,,20,12,,,,,,,
II,Vicugna vicugna,skin pieces,,HK,,8,,2,,,,,,,
II,Vicugna vicugna,skin pieces,,US,,,56,44,,,,,,,
II,Vicugna vicugna,skins,m2,PA,,,,,,,,2.7,,,
II,Vicugna vicugna,skins,Number of specimens,MX,,,,,,,14,,,,
II,Vicugna vicugna,skins,Number of specimens,US,,,,,7,,,,,,
II,Vicugna vicugna,skins,,AT,,,,,,,,59,,,
II,Vicugna vicugna,skins,,CN,56,,,,,,,,,,
II,Vicugna vicugna,skins,,HK,,,,10,,,,,,,
II,Vicugna vicugna,specimens,kg,SG,,,,,,,,0.099,,,
II,Vicugna vicugna,specimens,m2,HK,,,3.75,,,,,,,,
II,Vicugna vicugna,specimens,m2,MX,5.18,,,,,,,,,,
II,Vicugna vicugna,specimens,ml,US,220,,,,,,,,,,
II,Vicugna vicugna,specimens,Number of specimens,AT,,,,,,,,59,,,
II,Vicugna vicugna,specimens,Number of specimens,DE,,,,,180,,,,,,
II,Vicugna vicugna,specimens,Number of specimens,HK,,,,,,,,,1,,
II,Vicugna vicugna,specimens,Number of specimens,US,,,,,,,,,75,,
II,Vicugna vicugna,specimens,,CH,8,3,,,,,,,,,
II,Vicugna vicugna,specimens,,DE,,,,,180,,,,,,
II,Vicugna vicugna,specimens,,HK,,,1,,,,,,,,
II,Vicugna vicugna,specimens,,US,189,,,,,,,,,,
II,Vicugna vicugna,thread,kg,CA,,,,,,,,2,,,
II,Vicugna vicugna,thread,kg,CZ,,,,,,,,,0.05,,
II,Vicugna vicugna,thread,kg,DE,,,,,,,,4.75,4,,
II,Vicugna vicugna,thread,kg,US,,,,,,,,1.96,,,
II,Vicugna vicugna,unspecified,Number of specimens,US,,,,,1,,,,,,
II,Vicugna vicugna,unspecified,,HK,,,1,,,,,,,,
II,Vicugna vicugna,unspecified,,KZ,,,,,,15,,,,,
II,Vulpes zerda,live,Number of specimens,JP,,,,,2,,,,,,
II,Vulpes zerda,live,Number of specimens,US,,,,20,,,,,,,
II,Vulpes zerda,live,,AE,,,,,20,,,,,,
II,Vulpes zerda,live,,CN,,126,520,,,,,,,,
II,Vulpes zerda,live,,EG,17,,,,,,,,,,
II,Vulpes zerda,live,,ID,,,,,40,,,,,,
II,Vulpes zerda,live,,JP,,,,26,,,,,,,
II,Vulpes zerda,live,,KW,,,10,,,,,,,,
II,Vulpes zerda,live,,MG,,10,,,,,,,,,
II,Vulpes zerda,live,,MY,,30,116,,,,,,,,
II,Vulpes zerda,live,,NL,,,20,,,,,,,,
II,Vulpes zerda,live,,OM,,,40,,,,,,,,
II,Vulpes zerda,live,,PA,,,2,,,,,,,,
II,Vulpes zerda,live,,RU,,,,,,20,,,,,
II,Vulpes zerda,live,,TH,,70,130,,,,,,,,
II,Vulpes zerda,live,,UA,20,,,,,,,,,,
II,Vulpes zerda,live,,US,,107,400,,,,,,,,
II,Vulpes zerda,live,,VN,,2,,,,,,,,,
II,Vulpes zerda,live,,ZA,,60,,,,,,,,,
II,Vulpes zerda,specimens,,US,,,5,,,,,,,,
II,Vulpes zerda,trophies,,ZA,,,1,,,,,,,,
II,Zaglossus attenboroughi,specimens,Number of specimens,NL,,,,,,,1,,,,
II,Zaglossus bartoni,specimens,Number of specimens,NL,,,,,,,2,,,,
II,Zaglossus bruijni,skulls,,US,2,,,,,,,,,,
II,Zaglossus spp.,bodies,Number of specimens,AU,,,,3,,,,,,,
II,Ziphius cavirostris,bone pieces,,US,,,,5,,,,,,,
II,Ziphius cavirostris,bones,Number of specimens,US,,,,,,,,4,,,
II,Ziphius cavirostris,bones,,ES,,,4,,,,,,,,
II,Ziphius cavirostris,skin pieces,Number of specimens,ES,,,,,,,7,,,,
II,Ziphius cavirostris,skins,,US,,,,,,,,,13,,
II,Ziphius cavirostris,skulls,,CA,,,1,,,,,,,,
II,Ziphius cavirostris,skulls,,US,,,,1,,,,,,,
II,Ziphius cavirostris,specimens,g,DK,,,,,,0.1,,,,,
II,Ziphius cavirostris,specimens,g,US,,,,165,,,,,722,,
II,Ziphius cavirostris,specimens,kg,US,,,,0.12,,,,,,,
II,Ziphius cavirostris,specimens,Number of specimens,ES,,,,,,,,,4,,
II,Ziphius cavirostris,specimens,Number of specimens,US,,,,,,,,,9,,
II,Ziphius cavirostris,specimens,,CA,1,,,,,,,,,,
II,Ziphius cavirostris,specimens,,DK,52,,,,1,1,,,,,
II,Ziphius cavirostris,specimens,,ES,,,4,80,,,,,,,
II,Ziphius cavirostris,specimens,,US,,,113,120,,,,,,,
II,Ziphius cavirostris,teeth,Number of specimens,DK,,,,,,,1,,,,
II,Ziphius cavirostris,teeth,,US,24,,,,,,,,,,
III,Antilope cervicapra,bodies,Number of specimens,CA,,,,1,,,,,,,
III,Antilope cervicapra,bodies,Number of specimens,CN,,,,,,,,,2,,
III,Antilope cervicapra,bodies,Number of specimens,NZ,,,,,,,,,4,,
III,Antilope cervicapra,bodies,,CN,,,1,,,,,,,,
III,Antilope cervicapra,bodies,,GB,,,1,,,,,,,,
III,Antilope cervicapra,horn carvings,Number of specimens,US,,,,2,,,,,,,
III,Antilope cervicapra,horns,Number of specimens,FR,,,,,2,,,,,,
III,Antilope cervicapra,horns,Number of specimens,US,,,,,1,,,,,,
III,Antilope cervicapra,horns,,AR,2,,,,,,,,,,
III,Antilope cervicapra,horns,,CA,,,1,,,,,,,,
III,Antilope cervicapra,horns,,US,26,,,,,,,,,,
III,Antilope cervicapra,live,,GB,,1,,,,,,,,,
III,Antilope cervicapra,live,,IL,,,,1,,,,,,,
III,Antilope cervicapra,skin pieces,,MX,,1,,,,,,,,,
III,Antilope cervicapra,skins,Number of specimens,BE,,,,,6,,,,,,
III,Antilope cervicapra,skins,,CA,,,1,,,,,,,,
III,Antilope cervicapra,skins,,DE,,2,,,,,,,,,
III,Antilope cervicapra,skins,,US,13,,,,,,,,,,
III,Antilope cervicapra,skins,,ZA,1,,,,,,,,,,
III,Antilope cervicapra,skulls,Number of specimens,AU,,,,,,2,,,,,
III,Antilope cervicapra,skulls,Number of specimens,BE,,,,,5,,,,,,
III,Antilope cervicapra,skulls,Number of specimens,CA,,,,,,,1,,,,
III,Antilope cervicapra,skulls,Number of specimens,DE,,,,,,,2,,,,
III,Antilope cervicapra,skulls,Number of specimens,US,,,,3,,,,,1,,
III,Antilope cervicapra,skulls,,AT,,,2,2,,,,,,,
III,Antilope cervicapra,skulls,,BE,,,,1,,,,,,,
III,Antilope cervicapra,skulls,,ES,,,,3,,,,,,,
III,Antilope cervicapra,skulls,,PA,3,,,,,,,,,,
III,Antilope cervicapra,skulls,,US,13,,,,,,,,,,
III,Antilope cervicapra,trophies,Number of specimens,AT,,,,,5,,3,,,,
III,Antilope cervicapra,trophies,Number of specimens,AU,,,,,15,12,3,,,,
III,Antilope cervicapra,trophies,Number of specimens,BE,,,,,21,20,4,,1,,
III,Antilope cervicapra,trophies,Number of specimens,BR,,,,,3,2,2,1,4,,
III,Antilope cervicapra,trophies,Number of specimens,CA,,,,1,13,8,3,11,1,,
III,Antilope cervicapra,trophies,Number of specimens,CH,,,,1,,,,4,,,
III,Antilope cervicapra,trophies,Number of specimens,CL,,,,,,1,,1,,,
III,Antilope cervicapra,trophies,Number of specimens,CO,,,,,1,,,,,,
III,Antilope cervicapra,trophies,Number of specimens,CZ,,,,,,,,9,,,
III,Antilope cervicapra,trophies,Number of specimens,DE,,,,,8,2,3,2,3,,
III,Antilope cervicapra,trophies,Number of specimens,DK,,,,,12,2,,32,,,
III,Antilope cervicapra,trophies,Number of specimens,EC,,,,,,,2,,,,
III,Antilope cervicapra,trophies,Number of specimens,ES,,,,,38,3,18,17,,,
III,Antilope cervicapra,trophies,Number of specimens,FI,,,,,2,,2,,,,
III,Antilope cervicapra,trophies,Number of specimens,FR,,,,,4,,1,4,,,
III,Antilope cervicapra,trophies,Number of specimens,GB,,,,,2,,,,,,
III,Antilope cervicapra,trophies,Number of specimens,GT,,,,,,,,1,,,
III,Antilope cervicapra,trophies,Number of specimens,IT,,,,,1,3,,,,,
III,Antilope cervicapra,trophies,Number of specimens,LT,,,1,,,,,,,,
III,Antilope cervicapra,trophies,Number of specimens,MA,,,,,,2,,,,,
III,Antilope cervicapra,trophies,Number of specimens,MU,,,,,,,1,,,,
III,Antilope cervicapra,trophies,Number of specimens,MX,,,,,7,,3,4,4,,
III,Antilope cervicapra,trophies,Number of specimens,NL,,,,,,,,2,,,
III,Antilope cervicapra,trophies,Number of specimens,NZ,,,,,3,6,,,,,
III,Antilope cervicapra,trophies,Number of specimens,PE,,,,,12,8,,,,,
III,Antilope cervicapra,trophies,Number of specimens,PL,,,,,,2,,,,,
III,Antilope cervicapra,trophies,Number of specimens,PT,,,,,1,,2,,,,
III,Antilope cervicapra,trophies,Number of specimens,RO,,,,,1,,,,,,
III,Antilope cervicapra,trophies,Number of specimens,RU,,,,,6,,,,,,
III,Antilope cervicapra,trophies,Number of specimens,SE,,,,,12,3,4,3,,,
III,Antilope cervicapra,trophies,Number of specimens,SK,,,,,7,,6,20,,,
III,Antilope cervicapra,trophies,Number of specimens,SV,,,,,,1,,,,,
